----,
DateTime:,      2022/10/23, 13:53:28, 1666493607960,
PIF:,            703.24,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           2,    1, 
S/N Ratio:,  1796.83,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
  216,   121508.3,    172.159,     465.339,      0.000,
  217,   127660.8,    172.141,     465.206,      0.000,
  218,   134125.8,    172.179,     464.772,      0.000,
  219,   140915.8,    172.237,     464.916,      0.000,
  220,   148050.8,    172.157,     464.366,      0.000,
  221,   155545.8,    172.019,     464.541,      0.000,
  222,   163420.8,    172.131,     463.498,      0.000,
  223,   171695.8,    172.218,     463.130,      0.000,
  224,   180388.3,    172.195,     463.639,      0.000,
  225,   189520.8,    172.058,     463.446,      0.000,
  226,   199115.8,    172.284,     463.383,      0.000,
  227,   209195.8,    172.168,     463.557,      0.000,
----,
DateTime:,      2022/10/23, 13:53:55, 1666493635606,
PIF:,            710.71,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,      10.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           2,    1, 
S/N Ratio:,  2099.85,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    172.270,     466.852,      0.000,
    2,        3.3,    172.392,     474.173,      0.000,
    3,        5.8,    171.719,     481.508,      0.000,
    4,        8.3,    171.951,     486.208,      0.000,
    5,       10.8,    171.964,     491.394,      0.000,
    6,       13.3,    172.033,     497.170,      0.000,
    7,       15.8,    172.342,     503.651,      0.000,
    8,       18.3,    172.197,     508.430,      0.000,
    9,       20.8,    172.276,     515.187,      0.000,
   10,       23.3,    172.057,     521.722,      0.000,
   11,       25.8,    172.303,     527.579,      0.000,
   12,       28.3,    172.274,     532.797,      0.000,
   13,       30.8,    172.373,     539.007,      0.000,
   14,       33.3,    172.165,     544.498,      0.000,
   15,       35.8,    172.332,     550.506,      0.000,
   16,       38.3,    172.303,     555.712,      0.000,
   17,       40.8,    172.261,     561.831,      0.000,
   18,       43.3,    172.295,     566.702,      0.000,
   19,       45.8,    172.180,     571.721,      0.000,
   20,       48.3,    172.563,     576.223,      0.000,
   21,       50.8,    172.355,     581.428,      0.000,
   22,       53.3,    172.302,     586.148,      0.000,
   23,       55.8,    172.416,     590.285,      0.000,
   24,       58.3,    172.374,     594.683,      0.000,
   25,       60.8,    172.329,     598.340,      0.000,
   26,       63.3,    172.393,     603.411,      0.000,
   27,       65.8,    172.430,     606.335,      0.000,
   28,       68.3,    172.467,     611.100,      0.000,
   29,       70.8,    172.381,     614.550,      0.000,
   30,       73.3,    172.189,     617.446,      0.000,
   31,       75.8,    172.313,     620.671,      0.000,
   32,       78.3,    172.253,     624.430,      0.000,
   33,       80.8,    172.388,     627.559,      0.000,
   34,       83.3,    172.396,     629.968,      0.000,
   35,       85.8,    172.489,     633.390,      0.000,
   36,       88.3,    172.385,     635.614,      0.000,
   37,       90.8,    172.321,     638.517,      0.000,
   38,       93.3,    172.176,     640.848,      0.000,
   39,       95.8,    172.334,     643.534,      0.000,
   40,       98.3,    172.469,     645.142,      0.000,
   41,      100.8,    172.190,     647.344,      0.000,
   42,      103.3,    172.308,     649.844,      0.000,
   43,      105.8,    172.314,     652.140,      0.000,
   44,      108.3,    172.397,     654.849,      0.000,
   45,      110.8,    172.159,     656.855,      0.000,
   46,      113.3,    172.360,     658.623,      0.000,
   47,      115.8,    172.216,     660.482,      0.000,
