#,Date_Time,Temp,mV,pH_NBS,pH_T
472,25/2/2022 10:23,30.18,-63.88,7.98,7.971
473,25/2/2022 11:23,30.51,-68.28,8.06,8.051
474,25/2/2022 12:23,30.56,-67.21,8.04,8.031
475,25/2/2022 13:23,31.02,-65.88,8.01,8.001
476,25/2/2022 14:23,30.81,-65.19,8,7.991
477,25/2/2022 15:23,30.69,-60.61,7.92,7.911
478,25/2/2022 16:23,30.51,-60.2,7.92,7.911
479,25/2/2022 17:23,30.31,-59.03,7.9,7.891
480,25/2/2022 18:23,30.11,-56.27,7.85,7.841
481,25/2/2022 19:23,30.06,-54.19,7.82,7.811
482,25/2/2022 20:23,30.03,-50.56,7.75,7.741
483,25/2/2022 21:23,30,-49.55,7.74,7.731
484,25/2/2022 22:23,29.88,-51.78,7.78,7.771
485,25/2/2022 23:23,29.8,-53.08,7.8,7.791
486,26/2/2022 0:23,29.65,-51.44,7.77,7.761
487,26/2/2022 1:23,29.73,-57.03,7.87,7.861
488,26/2/2022 2:23,29.7,-57.85,7.88,7.871
489,26/2/2022 3:23,29.73,-56.89,7.86,7.851
490,26/2/2022 4:23,29.7,-57.78,7.88,7.871
491,26/2/2022 5:23,29.83,-57.78,7.88,7.871
492,26/2/2022 6:23,29.8,-57.08,7.87,7.861
493,26/2/2022 7:23,29.83,-58.88,7.9,7.891
494,26/2/2022 8:23,29.88,-61.05,7.93,7.921
495,26/2/2022 9:23,29.95,-61.69,7.95,7.941
496,26/2/2022 10:23,30,-61.3,7.94,7.931
497,26/2/2022 11:23,30.13,-64.16,7.99,7.981
498,26/2/2022 12:23,30.36,-66.14,8.02,8.011
499,26/2/2022 13:23,30.26,-65.28,8.01,8.001
500,26/2/2022 14:23,30.26,-63.71,7.98,7.971
501,26/2/2022 15:23,30.21,-62.81,7.96,7.951
502,26/2/2022 16:23,30.13,-60.36,7.92,7.911
503,26/2/2022 17:23,30.74,-58.92,7.9,7.891
504,26/2/2022 18:23,30.51,-57.47,7.87,7.861
505,26/2/2022 19:23,30.66,-57.25,7.87,7.861
506,26/2/2022 20:23,30.74,-57.2,7.87,7.861
507,26/2/2022 21:23,30.71,-56.83,7.86,7.851
508,26/2/2022 22:23,30.64,-54.91,7.83,7.821
509,26/2/2022 23:23,30.53,-52.3,7.78,7.771
510,27/2/2022 0:23,30.33,-50.11,7.75,7.741
511,27/2/2022 1:23,30.43,-54.64,7.82,7.811
512,27/2/2022 2:23,30.48,-56.42,7.85,7.841
513,27/2/2022 3:23,30.48,-57.97,7.88,7.871
514,27/2/2022 4:23,30.31,-58.58,7.89,7.881
515,27/2/2022 5:23,30.03,-58.49,7.89,7.881
516,27/2/2022 6:23,30.11,-58.16,7.88,7.871
517,27/2/2022 7:23,30.11,-58.39,7.89,7.881
518,27/2/2022 8:23,30.03,-59.95,7.92,7.911
519,27/2/2022 9:23,30,-61.58,7.94,7.931
520,27/2/2022 10:23,30.06,-61.72,7.95,7.941
521,27/2/2022 11:23,30.18,-63.49,7.98,7.971
522,27/2/2022 12:23,30.53,-65.03,8,7.991
523,27/2/2022 13:23,31.02,-66.83,8.03,8.021
524,27/2/2022 14:23,31.55,-64.25,7.98,7.971
525,27/2/2022 15:23,31.07,-63.03,7.96,7.951
526,27/2/2022 16:23,30.43,-61.22,7.94,7.931
527,27/2/2022 17:23,30.28,-59.86,7.91,7.901
528,27/2/2022 18:23,30.28,-58.5,7.89,7.881
529,27/2/2022 19:23,30.43,-57.95,7.88,7.871
530,27/2/2022 20:23,30.43,-58.03,7.88,7.871
531,27/2/2022 21:23,30.36,-57.55,7.87,7.861
532,27/2/2022 22:23,30.31,-56.6,7.86,7.851
533,27/2/2022 23:23,30.13,-56.5,7.86,7.851
534,28/2/2022 0:23,30.06,-53.97,7.81,7.801
535,28/2/2022 1:23,29.88,-52.72,7.79,7.781
536,28/2/2022 2:23,29.83,-56.1,7.85,7.841
537,28/2/2022 3:23,29.8,-56.97,7.86,7.851
538,28/2/2022 4:23,29.9,-57.69,7.88,7.871
539,28/2/2022 5:23,29.98,-58.08,7.88,7.871
540,28/2/2022 6:23,30.03,-58.31,7.89,7.881
541,28/2/2022 7:23,30,-59.03,7.9,7.891
542,28/2/2022 8:23,29.98,-59.53,7.91,7.901
543,28/2/2022 9:23,30,-60.7,7.93,7.921
544,28/2/2022 10:23,29.98,-63.75,7.98,7.971
545,28/2/2022 11:23,30.03,-62.19,7.95,7.941
546,28/2/2022 12:23,30.13,-65.67,8.01,8.001
547,28/2/2022 13:23,30.51,-68,8.05,8.041
548,28/2/2022 14:23,30.58,-67.58,8.04,8.031
549,28/2/2022 15:23,30.41,-64.21,7.99,7.981
550,28/2/2022 16:23,30.16,-58.95,7.9,7.891
551,28/2/2022 17:23,30.06,-59.1,7.9,7.891
552,28/2/2022 18:23,30.03,-58.06,7.88,7.871
553,28/2/2022 19:23,30,-58.16,7.88,7.871
554,28/2/2022 20:23,29.95,-57.14,7.87,7.861
555,28/2/2022 21:23,29.93,-56.92,7.86,7.851
556,28/2/2022 22:23,29.9,-56.61,7.86,7.851
557,28/2/2022 23:23,29.83,-56.08,7.85,7.841
558,1/3/2022 0:23,29.6,-49.3,7.73,7.721
559,1/3/2022 1:23,29.53,-48,7.71,7.701
560,1/3/2022 2:23,29.5,-47.17,7.7,7.691
561,1/3/2022 3:23,29.68,-55.3,7.84,7.831
562,1/3/2022 4:23,29.75,-56.89,7.86,7.851
563,1/3/2022 5:23,29.73,-57.49,7.87,7.861
564,1/3/2022 6:23,29.68,-57.66,7.88,7.871
565,1/3/2022 7:23,29.58,-58.92,7.9,7.891
566,1/3/2022 8:23,29.58,-60.72,7.93,7.921
567,1/3/2022 9:23,29.63,-63.63,7.98,7.971
568,1/3/2022 10:23,29.73,-66.16,8.02,8.011
569,1/3/2022 11:23,30.06,-69.69,8.08,8.071
570,1/3/2022 12:23,30.43,-73.52,8.15,8.141
571,1/3/2022 13:23,30.56,-70.96,8.1,8.091
572,1/3/2022 14:23,31.58,-71.16,8.1,8.091
573,1/3/2022 15:23,30.89,-64.66,7.99,7.981
574,1/3/2022 16:23,29.78,-62.06,7.95,7.941
575,1/3/2022 17:23,29.95,-59.24,7.9,7.891
576,1/3/2022 18:23,29.95,-57.78,7.88,7.871
577,1/3/2022 19:23,29.95,-57.56,7.87,7.861
578,1/3/2022 20:23,30,-57.78,7.88,7.871
579,1/3/2022 21:23,30.03,-56.92,7.86,7.851
580,1/3/2022 22:23,30,-56.91,7.86,7.851
581,1/3/2022 23:23,29.93,-56.49,7.86,7.851
582,2/3/2022 0:23,29.7,-52.66,7.79,7.781
583,2/3/2022 1:23,29.5,-50.28,7.75,7.741
584,2/3/2022 2:23,29.4,-48.16,7.71,7.701
585,2/3/2022 3:23,29.4,-49.14,7.73,7.721
586,2/3/2022 4:23,29.73,-55.13,7.83,7.821
587,2/3/2022 5:23,29.8,-56.3,7.85,7.841
588,2/3/2022 6:23,29.8,-56.41,7.85,7.841
589,2/3/2022 7:23,29.73,-59.66,7.91,7.901
590,2/3/2022 8:23,29.7,-62.38,7.96,7.951
591,2/3/2022 9:23,29.78,-64.22,7.99,7.981
592,2/3/2022 10:23,29.88,-66.17,8.02,8.011
593,2/3/2022 11:23,29.98,-69.78,8.08,8.071
594,2/3/2022 12:23,30.26,-70.11,8.09,8.081
595,2/3/2022 13:23,30.58,-70.96,8.1,8.091
596,2/3/2022 14:23,31.04,-68.06,8.05,8.041
597,2/3/2022 15:23,31.4,-66.42,8.02,8.011
598,2/3/2022 16:23,30.79,-64.03,7.98,7.971
599,2/3/2022 17:23,30.51,-58.56,7.89,7.881
600,2/3/2022 18:23,30.41,-58.11,7.88,7.871
601,2/3/2022 19:23,30.23,-58.06,7.88,7.871
602,2/3/2022 20:23,30.13,-58.05,7.88,7.871
603,2/3/2022 21:23,30.08,-58.11,7.88,7.871
604,2/3/2022 22:23,30.08,-57.89,7.88,7.871
605,2/3/2022 23:23,30.06,-57.97,7.88,7.871
606,3/3/2022 0:23,30.03,-56.44,7.85,7.841
607,3/3/2022 1:23,29.88,-52.75,7.79,7.781
608,3/3/2022 2:23,29.58,-48.11,7.71,7.701
609,3/3/2022 3:23,29.5,-50.55,7.75,7.741
610,3/3/2022 4:23,29.53,-51.81,7.78,7.771
611,3/3/2022 5:23,29.85,-57.11,7.87,7.861
612,3/3/2022 6:23,29.88,-57.3,7.87,7.861
613,3/3/2022 7:23,29.8,-58.64,7.89,7.881
614,3/3/2022 8:23,29.73,-61.89,7.95,7.941
615,3/3/2022 9:23,29.68,-65.05,8,7.991
616,3/3/2022 10:23,29.75,-66.99,8.04,8.031
617,3/3/2022 11:23,29.8,-69.78,8.08,8.071
618,3/3/2022 12:23,29.8,-70.22,8.09,8.081
619,3/3/2022 13:23,29.88,-68.92,8.07,8.061
620,3/3/2022 14:23,30.11,-65.52,8.01,8.001
621,3/3/2022 15:23,31.27,-66.55,8.02,8.011
622,3/3/2022 16:23,30.96,-63.35,7.97,7.961
623,3/3/2022 17:23,30.48,-60.31,7.92,7.911
624,3/3/2022 18:23,30.33,-58.94,7.9,7.891
625,3/3/2022 19:23,30.08,-59,7.9,7.891
626,3/3/2022 20:23,29.9,-59.08,7.9,7.891
627,3/3/2022 21:23,29.85,-58.89,7.9,7.891
628,3/3/2022 22:23,29.75,-59.05,7.9,7.891
629,3/3/2022 23:23,29.85,-59.11,7.9,7.891
630,4/3/2022 0:23,29.93,-58.55,7.89,7.881
631,4/3/2022 1:23,29.88,-56.3,7.85,7.841
632,4/3/2022 2:23,29.73,-54.56,7.82,7.811
633,4/3/2022 3:23,29.6,-52.08,7.78,7.771
634,4/3/2022 4:23,29.53,-52.52,7.79,7.781
635,4/3/2022 5:23,29.78,-56.83,7.86,7.851
636,4/3/2022 6:23,29.78,-57.94,7.88,7.871
637,4/3/2022 7:23,29.78,-59.11,7.9,7.891
638,4/3/2022 8:23,29.7,-62.78,7.96,7.951
639,4/3/2022 9:23,29.63,-64.47,7.99,7.981
640,4/3/2022 10:23,29.78,-66.49,8.03,8.021
641,4/3/2022 11:23,29.88,-71.88,8.12,8.111
642,4/3/2022 12:23,29.9,-70.86,8.1,8.091
643,4/3/2022 13:23,30.38,-67.33,8.04,8.031
644,4/3/2022 14:23,30.64,-64.67,7.99,7.981
645,4/3/2022 15:23,30.99,-64.3,7.99,7.981
646,4/3/2022 16:23,30.84,-61.52,7.94,7.931
647,4/3/2022 17:23,30.48,-60.38,7.92,7.911
648,4/3/2022 18:23,30.21,-59.33,7.9,7.891
649,4/3/2022 19:23,30.08,-59.36,7.9,7.891
650,4/3/2022 20:23,29.95,-59.41,7.91,7.901
651,4/3/2022 21:23,29.78,-59.47,7.91,7.901
652,4/3/2022 22:23,29.73,-59.31,7.91,7.901
653,4/3/2022 23:23,29.88,-59.13,7.9,7.891
654,5/3/2022 0:23,29.88,-58.89,7.9,7.891
655,5/3/2022 1:23,29.88,-58.28,7.89,7.881
656,5/3/2022 2:23,29.83,-56.72,7.86,7.851
657,5/3/2022 3:23,29.75,-55.58,7.84,7.831
658,5/3/2022 4:23,29.78,-55.42,7.84,7.831
659,5/3/2022 5:23,29.8,-56.38,7.85,7.841
660,5/3/2022 6:23,29.8,-57.81,7.88,7.871
661,5/3/2022 7:23,29.78,-59.77,7.91,7.901
662,5/3/2022 8:23,29.75,-59.64,7.91,7.901
663,5/3/2022 9:23,29.78,-63.92,7.98,7.971
664,5/3/2022 10:23,29.93,-64.89,8,7.991
665,5/3/2022 11:23,30.06,-70.05,8.09,8.081
666,5/3/2022 12:23,30.13,-68.13,8.06,8.051
667,5/3/2022 13:23,30.28,-66.27,8.02,8.011
668,5/3/2022 14:23,30.38,-64.94,8,7.991
669,5/3/2022 15:23,30.53,-64.49,7.99,7.981
670,5/3/2022 16:23,30.61,-62.06,7.95,7.941
671,5/3/2022 17:23,30.31,-59.63,7.91,7.901
672,5/3/2022 18:23,30.06,-58.94,7.9,7.891
673,5/3/2022 19:23,30.03,-59.03,7.9,7.891
674,5/3/2022 20:23,30.03,-59.17,7.9,7.891
675,5/3/2022 21:23,30,-59.39,7.91,7.901
676,5/3/2022 22:23,29.8,-59.63,7.91,7.901
677,5/3/2022 23:23,29.7,-60.03,7.92,7.911
678,6/3/2022 0:23,29.9,-60.1,7.92,7.911
679,6/3/2022 1:23,29.93,-59.3,7.9,7.891
680,6/3/2022 2:23,29.93,-59.16,7.9,7.891
681,6/3/2022 3:23,29.9,-58.17,7.89,7.881
682,6/3/2022 4:23,29.85,-57.17,7.87,7.861
683,6/3/2022 5:23,29.8,-56.27,7.85,7.841
684,6/3/2022 6:23,29.83,-57.56,7.87,7.861
685,6/3/2022 7:23,29.85,-59.64,7.91,7.901
686,6/3/2022 8:23,29.85,-61.49,7.94,7.931
687,6/3/2022 9:23,29.88,-62.71,7.96,7.951
688,6/3/2022 10:23,29.93,-65.22,8.01,8.001
689,6/3/2022 11:23,29.88,-66.35,8.03,8.021
690,6/3/2022 12:23,30.06,-65.27,8.01,8.001
691,6/3/2022 13:23,30.21,-63.85,7.98,7.971
692,6/3/2022 14:23,30.26,-63.03,7.97,7.961
693,6/3/2022 15:23,30.26,-62.36,7.96,7.951
694,6/3/2022 16:23,30.33,-61.52,7.94,7.931
695,6/3/2022 17:23,30.36,-60.81,7.93,7.921
696,6/3/2022 18:23,30.13,-60.08,7.92,7.911
697,6/3/2022 19:23,30.03,-60.24,7.92,7.911
698,6/3/2022 20:23,29.95,-60.19,7.92,7.911
699,6/3/2022 21:23,29.93,-60.05,7.92,7.911
700,6/3/2022 22:23,29.85,-60,7.92,7.911
701,6/3/2022 23:23,29.8,-60.22,7.92,7.911
702,7/3/2022 0:23,29.83,-60.53,7.93,7.921
703,7/3/2022 1:23,29.85,-60.1,7.92,7.911
704,7/3/2022 2:23,29.85,-59.77,7.91,7.901
705,7/3/2022 3:23,29.83,-59.31,7.9,7.891
706,7/3/2022 4:23,29.78,-59.03,7.9,7.891
707,7/3/2022 5:23,29.7,-58.61,7.89,7.881
708,7/3/2022 6:23,29.63,-58.66,7.89,7.881
709,7/3/2022 7:23,29.58,-60.05,7.92,7.911
710,7/3/2022 8:23,29.53,-62.36,7.96,7.951
711,7/3/2022 9:23,29.55,-63.35,7.98,7.971
712,7/3/2022 10:23,29.6,-65.91,8.02,8.011
713,7/3/2022 11:23,29.7,-68.06,8.06,8.051
714,7/3/2022 12:23,29.88,-68.13,8.06,8.051
715,7/3/2022 13:23,29.93,-66.28,8.02,8.011
716,7/3/2022 14:23,30.03,-65.46,8.01,8.001
717,7/3/2022 15:23,30.03,-62.71,7.96,7.951
718,7/3/2022 16:23,30,-62.58,7.96,7.951
719,7/3/2022 17:23,30,-61.52,7.94,7.931
720,7/3/2022 18:23,29.98,-60.6,7.93,7.921
721,7/3/2022 19:23,29.93,-60.24,7.92,7.911
722,7/3/2022 20:23,29.9,-59.72,7.91,7.901
723,7/3/2022 21:23,29.88,-59.75,7.91,7.901
724,7/3/2022 22:23,29.93,-59.86,7.91,7.901
725,7/3/2022 23:23,29.9,-59.94,7.92,7.911
726,8/3/2022 0:23,29.93,-59.61,7.91,7.901
727,8/3/2022 1:23,29.85,-59.66,7.91,7.901
728,8/3/2022 2:23,29.78,-59.36,7.91,7.901
729,8/3/2022 3:23,29.73,-59.66,7.91,7.901
730,8/3/2022 4:23,29.7,-59.35,7.91,7.901
731,8/3/2022 5:23,29.7,-58.8,7.9,7.891
732,8/3/2022 6:23,29.68,-58.61,7.89,7.881
733,8/3/2022 7:23,29.65,-60.72,7.93,7.921
734,8/3/2022 8:23,29.63,-62.49,7.96,7.951
735,8/3/2022 9:23,29.65,-62.71,7.96,7.951
736,8/3/2022 10:23,29.73,-63.77,7.98,7.971
737,8/3/2022 11:23,29.98,-67.02,8.04,8.031
738,8/3/2022 12:23,30.26,-68.88,8.07,8.061
739,8/3/2022 13:23,30.43,-67.08,8.04,8.031
740,8/3/2022 14:23,30.46,-65.52,8.01,8.001
741,8/3/2022 15:23,30.46,-65.25,8,7.991
742,8/3/2022 16:23,30.53,-63.89,7.98,7.971
743,8/3/2022 17:23,30.51,-61.5,7.94,7.931
744,8/3/2022 18:23,30.46,-60.06,7.92,7.911
745,8/3/2022 19:23,30.33,-59.42,7.91,7.901
746,8/3/2022 20:23,30.26,-59.16,7.9,7.891
747,8/3/2022 21:23,30.21,-59.64,7.91,7.901
748,8/3/2022 22:23,30.11,-60.33,7.92,7.911
749,8/3/2022 23:23,30.06,-60.91,7.93,7.921
750,9/3/2022 0:23,29.95,-61.16,7.94,7.931
751,9/3/2022 1:23,29.88,-60.75,7.93,7.921
752,9/3/2022 2:23,29.75,-60.85,7.93,7.921
753,9/3/2022 3:23,29.63,-61.16,7.94,7.931
754,9/3/2022 4:23,29.6,-61.19,7.94,7.931
755,9/3/2022 5:23,29.63,-60.95,7.93,7.921
756,9/3/2022 6:23,29.63,-60.72,7.93,7.921
757,9/3/2022 7:23,29.53,-61.86,7.95,7.941
758,9/3/2022 8:23,29.5,-62.88,7.97,7.961
759,9/3/2022 9:23,29.5,-63.24,7.97,7.961
760,9/3/2022 10:23,29.55,-64.11,7.99,7.981
761,9/3/2022 11:23,29.6,-66.08,8.02,8.011
762,9/3/2022 12:23,29.68,-67.5,8.05,8.041
763,9/3/2022 13:23,29.73,-65.92,8.02,8.011
764,9/3/2022 14:23,29.75,-65.71,8.01,8.001
765,9/3/2022 15:23,29.73,-63,7.97,7.961
766,9/3/2022 16:23,29.8,-61.94,7.95,7.941
767,9/3/2022 17:23,29.95,-60.99,7.93,7.921
768,9/3/2022 18:23,29.88,-60.7,7.93,7.921
769,9/3/2022 19:23,29.8,-60.56,7.93,7.921
770,9/3/2022 20:23,29.7,-60.6,7.93,7.921
771,9/3/2022 21:23,29.73,-60.58,7.93,7.921
772,9/3/2022 22:23,29.75,-60.45,7.92,7.911
773,9/3/2022 23:23,29.85,-60.22,7.92,7.911
774,10/3/2022 0:23,29.9,-60.39,7.92,7.911
775,10/3/2022 1:23,29.9,-60.67,7.93,7.921
776,10/3/2022 2:23,29.85,-60.99,7.93,7.921
777,10/3/2022 3:23,29.88,-61.16,7.94,7.931
778,10/3/2022 4:23,29.9,-61.27,7.94,7.931
779,10/3/2022 5:23,29.9,-61.47,7.94,7.931
780,10/3/2022 6:23,29.88,-61.56,7.94,7.931
781,10/3/2022 7:23,29.85,-62.31,7.96,7.951
782,10/3/2022 8:23,29.88,-62.89,7.97,7.961
783,10/3/2022 9:23,29.9,-63.35,7.97,7.961
784,10/3/2022 10:23,30.03,-65.39,8.01,8.001
785,10/3/2022 11:23,30.18,-67.16,8.04,8.031
786,10/3/2022 12:23,30.36,-68.88,8.07,8.061
787,10/3/2022 13:23,30.48,-68,8.05,8.041
788,10/3/2022 14:23,30.71,-66.02,8.02,8.011
789,10/3/2022 15:23,30.66,-65.06,8,7.991
790,10/3/2022 16:23,30.56,-63.77,7.98,7.971
791,10/3/2022 17:23,30.51,-61.91,7.95,7.941
792,10/3/2022 18:23,30.43,-61.44,7.94,7.931
793,10/3/2022 19:23,30.31,-60.97,7.93,7.921
794,10/3/2022 20:23,30.33,-60.61,7.93,7.921
795,10/3/2022 21:23,30.31,-60.2,7.92,7.911
796,10/3/2022 22:23,30.26,-59.67,7.91,7.901
797,10/3/2022 23:23,30.31,-60.14,7.92,7.911
798,11/3/2022 0:23,30.26,-59.94,7.91,7.901
799,11/3/2022 1:23,30.23,-60.41,7.92,7.911
800,11/3/2022 2:23,30.18,-61.38,7.94,7.931
801,11/3/2022 3:23,30.11,-61.55,7.94,7.931
802,11/3/2022 4:23,30.06,-61.77,7.95,7.941
803,11/3/2022 5:23,29.98,-61.89,7.95,7.941
804,11/3/2022 6:23,29.93,-62.11,7.95,7.941
805,11/3/2022 7:23,30.03,-62.75,7.96,7.951
806,11/3/2022 8:23,30.03,-63.3,7.97,7.961
807,11/3/2022 9:23,30.16,-63.53,7.98,7.971
808,11/3/2022 10:23,30.26,-64.91,8,7.991
809,11/3/2022 11:23,30.36,-67.28,8.04,8.031
810,11/3/2022 12:23,30.36,-70.22,8.09,8.081
811,11/3/2022 13:23,30.41,-69.85,8.08,8.071
812,11/3/2022 14:23,30.41,-69.19,8.07,8.061
813,11/3/2022 15:23,30.38,-65.83,8.02,8.011
814,11/3/2022 16:23,30.21,-62.91,7.97,7.961
815,11/3/2022 17:23,30.18,-61.81,7.95,7.941
816,11/3/2022 18:23,30.21,-61.05,7.93,7.921
817,11/3/2022 19:23,30.13,-61.24,7.94,7.931
818,11/3/2022 20:23,30.08,-61.22,7.94,7.931
819,11/3/2022 21:23,30.03,-60.45,7.92,7.911
820,11/3/2022 22:23,29.95,-59.72,7.91,7.901
821,11/3/2022 23:23,29.93,-58.89,7.9,7.891
822,12/3/2022 0:23,29.88,-59.19,7.9,7.891
823,12/3/2022 1:23,29.95,-59.24,7.9,7.891
824,12/3/2022 2:23,29.98,-59.49,7.91,7.901
825,12/3/2022 3:23,30,-60.53,7.93,7.921
826,12/3/2022 4:23,30.06,-61.2,7.94,7.931
827,12/3/2022 5:23,30.08,-61.92,7.95,7.941
828,12/3/2022 6:23,30.11,-62.19,7.95,7.941
829,12/3/2022 7:23,30.11,-62.8,7.96,7.951
830,12/3/2022 8:23,30.11,-63.81,7.98,7.971
831,12/3/2022 9:23,30.13,-64.35,7.99,7.981
832,12/3/2022 10:23,30.16,-64.6,7.99,7.981
833,12/3/2022 11:23,30.26,-68.42,8.06,8.051
834,12/3/2022 12:23,30.36,-68.94,8.07,8.061
835,12/3/2022 13:23,30.38,-70.06,8.09,8.081
836,12/3/2022 14:23,30.36,-70.71,8.1,8.091
837,12/3/2022 15:23,30.38,-68.85,8.07,8.061
838,12/3/2022 16:23,30.36,-67.42,8.04,8.031
839,12/3/2022 17:23,30.31,-63.21,7.97,7.961
840,12/3/2022 18:23,30.23,-61.17,7.94,7.931
841,12/3/2022 19:23,30.23,-59.67,7.91,7.901
842,12/3/2022 20:23,30.28,-58.55,7.89,7.881
843,12/3/2022 21:23,30.06,-56.99,7.86,7.851
844,12/3/2022 22:23,29.8,-55.19,7.83,7.821
845,12/3/2022 23:23,29.55,-52.33,7.79,7.781
846,13/3/2022 0:23,29.9,-57.56,7.87,7.861
847,13/3/2022 1:23,29.98,-59.47,7.91,7.901
848,13/3/2022 2:23,29.85,-58.74,7.89,7.881
849,13/3/2022 3:23,29.08,-51.61,7.77,7.761
850,13/3/2022 4:23,29.55,-57.13,7.87,7.861
851,13/3/2022 5:23,29.68,-59.14,7.9,7.891
852,13/3/2022 6:23,29.65,-59.83,7.91,7.901
853,13/3/2022 7:23,29.65,-61.19,7.94,7.931
854,13/3/2022 8:23,29.65,-63.38,7.98,7.971
855,13/3/2022 9:23,29.75,-64.21,7.99,7.981
856,13/3/2022 10:23,29.78,-66.72,8.03,8.021
857,13/3/2022 11:23,29.83,-68.19,8.06,8.051
858,13/3/2022 12:23,29.85,-72.52,8.13,8.121
859,13/3/2022 13:23,30.06,-75,8.17,8.161
860,13/3/2022 14:23,29.8,-66.03,8.02,8.011
861,13/3/2022 15:23,29.85,-69.25,8.08,8.071
862,13/3/2022 16:23,29.85,-66.1,8.02,8.011
863,13/3/2022 17:23,29.83,-63,7.97,7.961
864,13/3/2022 18:23,29.7,-63.35,7.97,7.961
865,13/3/2022 19:23,29.63,-60.91,7.93,7.921
866,13/3/2022 20:23,29.6,-61.46,7.94,7.931
867,13/3/2022 21:23,29.4,-61.24,7.94,7.931
868,13/3/2022 22:23,29.28,-59.42,7.91,7.901
869,13/3/2022 23:23,29.28,-57.2,7.87,7.861
870,14/3/2022 0:23,29.35,-57.94,7.88,7.871
871,14/3/2022 1:23,29.38,-57.13,7.87,7.861
872,14/3/2022 2:23,29.25,-56.89,7.86,7.851
873,14/3/2022 3:23,28.16,-48.39,7.72,7.711
874,14/3/2022 4:23,28.83,-55.7,7.85,7.841
875,14/3/2022 5:23,29.23,-59.58,7.91,7.901
876,14/3/2022 6:23,29.45,-62.53,7.96,7.951
877,14/3/2022 7:23,29.45,-63.21,7.97,7.961
878,14/3/2022 8:23,29.3,-63.35,7.98,7.971
879,14/3/2022 9:23,29.23,-63.5,7.98,7.971
880,14/3/2022 10:23,29.2,-63.55,7.98,7.971
881,14/3/2022 11:23,29.15,-63.96,7.99,7.981
882,14/3/2022 12:23,29.03,-65.47,8.01,8.001
883,14/3/2022 13:23,28.63,-65.38,8.01,8.001
884,14/3/2022 14:23,28.78,-63.99,7.99,7.981
885,14/3/2022 15:23,28.18,-66.94,8.04,8.031
886,14/3/2022 16:23,27.81,-68.44,8.07,8.061
887,14/3/2022 17:23,28.83,-65.1,8.01,8.001
888,14/3/2022 18:23,28.83,-63.22,7.98,7.971
889,14/3/2022 19:23,28.85,-63.17,7.97,7.961
890,14/3/2022 20:23,28.85,-63.36,7.98,7.971
891,14/3/2022 21:23,28.85,-62.86,7.97,7.961
892,14/3/2022 22:23,28.8,-61.86,7.95,7.941
893,14/3/2022 23:23,28.66,-60.39,7.93,7.921
894,15/3/2022 0:23,28.71,-59.02,7.9,7.891
895,15/3/2022 1:23,28.71,-59.64,7.91,7.901
896,15/3/2022 2:23,28.75,-59.61,7.91,7.901
897,15/3/2022 3:23,28.75,-59.19,7.91,7.901
898,15/3/2022 4:23,28.85,-61.88,7.95,7.941
899,15/3/2022 5:23,28.78,-61.55,7.95,7.941
900,15/3/2022 6:23,28.95,-63.08,7.97,7.961
901,15/3/2022 7:23,29.05,-63.41,7.98,7.971
902,15/3/2022 8:23,29.08,-64.63,8,7.991
903,15/3/2022 9:23,29.15,-66.56,8.03,8.021
904,15/3/2022 10:23,29.23,-68.1,8.06,8.051
905,15/3/2022 11:23,29.35,-69.66,8.08,8.071
906,15/3/2022 12:23,29.33,-72.16,8.13,8.121
907,15/3/2022 13:23,29.5,-76.92,8.21,8.201
908,15/3/2022 14:23,29.33,-70.03,8.09,8.081
909,15/3/2022 15:23,28.95,-64.81,8,7.991
910,15/3/2022 16:23,29,-64.05,7.99,7.981
911,15/3/2022 17:23,28.43,-63.94,7.99,7.981
912,15/3/2022 18:23,28.43,-63.41,7.98,7.971
913,15/3/2022 19:23,28.46,-63.77,7.99,7.981
914,15/3/2022 20:23,28.48,-63.66,7.98,7.971
915,15/3/2022 21:23,28.43,-63.14,7.98,7.971
916,15/3/2022 22:23,28.38,-62.28,7.96,7.951
917,15/3/2022 23:23,28.28,-60.88,7.94,7.931
918,16/3/2022 0:23,28.16,-58.89,7.9,7.891
919,16/3/2022 1:23,27.99,-56.91,7.87,7.861
920,16/3/2022 2:23,28.16,-60.06,7.92,7.911
921,16/3/2022 3:23,28.28,-61.1,7.94,7.931
922,16/3/2022 4:23,28.36,-61.13,7.94,7.931
923,16/3/2022 5:23,28.53,-63.11,7.97,7.961
924,16/3/2022 6:23,28.23,-58.63,7.9,7.891
925,16/3/2022 7:23,28.26,-60.85,7.94,7.931
926,16/3/2022 8:23,28.36,-64.85,8,7.991
927,16/3/2022 9:23,28.48,-66.21,8.03,8.021
928,16/3/2022 10:23,28.53,-68.02,8.06,8.051
929,16/3/2022 11:23,28.66,-68.5,8.07,8.061
930,16/3/2022 12:23,28.63,-71.92,8.13,8.121
931,16/3/2022 13:23,28.95,-74.69,8.17,8.161
932,16/3/2022 14:23,28.88,-75.71,8.19,8.181
933,16/3/2022 15:23,28.93,-72.97,8.14,8.131
934,16/3/2022 16:23,28.88,-72.47,8.13,8.121
935,16/3/2022 17:23,28.41,-65.71,8.02,8.011
936,16/3/2022 18:23,28.28,-63.24,7.98,7.971
937,16/3/2022 19:23,28.28,-62.38,7.96,7.951
938,16/3/2022 20:23,28.38,-63.16,7.98,7.971
